account_id;district_id;frequency;date;Account_type
523;1;POPLATEK MESICNE;1993-08-11;NRI account
524;61;POPLATEK MESICNE;1994-05-03;NRI account
525;70;POPLATEK MESICNE;1996-03-20;Savings account
526;67;POPLATEK MESICNE;1996-07-16;Savings account
528;17;POPLATEK MESICNE;1996-12-30;Savings account
529;39;POPLATEK MESICNE;1997-08-18;Savings account
530;54;POPLATEK MESICNE;1996-11-19;NRI account
531;31;POPLATEK MESICNE;1995-08-18;Salary account
532;26;POPLATEK MESICNE;1995-09-02;Salary account
533;40;POPLATEK MESICNE;1995-05-07;Savings account
534;1;POPLATEK MESICNE;1997-05-26;NRI account
535;35;POPLATEK MESICNE;1994-05-24;NRI account
536;14;POPLATEK MESICNE;1996-10-13;NRI account
537;34;POPLATEK MESICNE;1997-01-08;Salary account
538;70;POPLATEK MESICNE;1994-06-07;NRI account
539;13;POPLATEK PO OBRATU;1993-02-16;Savings account
540;75;POPLATEK MESICNE;1993-10-16;NRI account
541;61;POPLATEK MESICNE;1993-08-12;NRI account
542;1;POPLATEK MESICNE;1993-11-01;Salary account
543;64;POPLATEK MESICNE;1994-05-03;NRI account
544;32;POPLATEK MESICNE;1995-05-15;Salary account
545;54;POPLATEK MESICNE;1993-11-24;NRI account
546;8;POPLATEK MESICNE;1996-11-23;Savings account
547;24;POPLATEK MESICNE;1997-07-27;Savings account
548;16;POPLATEK MESICNE;1994-06-07;Savings account
549;5;POPLATEK MESICNE;1996-11-27;NRI account
550;24;POPLATEK MESICNE;1997-10-17;Savings account
551;77;POPLATEK MESICNE;1993-05-07;Salary account
552;14;POPLATEK MESICNE;1993-08-20;NRI account
553;26;POPLATEK MESICNE;1995-06-06;NRI account
554;26;POPLATEK MESICNE;1996-01-26;Savings account
555;24;POPLATEK MESICNE;1993-05-15;Salary account
556;12;POPLATEK MESICNE;1997-06-26;NRI account
557;1;POPLATEK MESICNE;1995-11-26;Savings account
558;10;POPLATEK MESICNE;1996-06-15;Salary account
559;46;POPLATEK MESICNE;1993-03-05;Savings account
560;36;POPLATEK MESICNE;1995-08-20;Savings account
561;11;POPLATEK MESICNE;1996-12-12;NRI account
562;50;POPLATEK MESICNE;1993-02-25;Salary account
563;53;POPLATEK MESICNE;1993-07-27;Savings account
564;5;POPLATEK MESICNE;1997-12-23;NRI account
565;39;POPLATEK MESICNE;1995-11-25;NRI account
566;8;POPLATEK MESICNE;1997-11-13;Savings account
567;15;POPLATEK MESICNE;1996-06-19;Salary account
568;18;POPLATEK MESICNE;1995-03-28;Savings account
569;76;POPLATEK MESICNE;1996-10-01;Salary account
570;3;POPLATEK MESICNE;1996-11-14;Savings account
571;72;POPLATEK MESICNE;1996-07-16;Savings account
572;32;POPLATEK MESICNE;1994-03-27;Salary account
573;1;POPLATEK TYDNE;1996-07-11;NRI account
574;70;POPLATEK MESICNE;1993-07-30;NRI account
575;38;POPLATEK MESICNE;1994-04-26;Savings account
576;55;POPLATEK MESICNE;1993-01-01;Savings account
577;29;POPLATEK MESICNE;1994-09-20;NRI account
578;28;POPLATEK TYDNE;1997-03-21;NRI account
579;1;POPLATEK MESICNE;1997-12-16;NRI account
580;75;POPLATEK MESICNE;1996-05-20;Salary account
581;26;POPLATEK MESICNE;1996-10-13;Savings account
582;12;POPLATEK MESICNE;1994-08-05;Salary account
584;31;POPLATEK MESICNE;1996-07-14;NRI account
585;4;POPLATEK MESICNE;1997-09-04;NRI account
586;54;POPLATEK MESICNE;1995-03-16;Savings account
587;19;POPLATEK MESICNE;1996-06-21;NRI account
588;66;POPLATEK MESICNE;1993-03-14;Savings account
589;1;POPLATEK MESICNE;1997-04-26;Salary account
590;50;POPLATEK MESICNE;1996-02-24;Savings account
591;1;POPLATEK MESICNE;1997-08-12;Savings account
592;23;POPLATEK MESICNE;1996-12-27;Savings account
593;48;POPLATEK MESICNE;1996-07-16;Savings account
594;54;POPLATEK MESICNE;1994-12-09;Salary account
595;20;POPLATEK MESICNE;1996-12-21;NRI account
596;31;POPLATEK MESICNE;1994-10-13;NRI account
597;41;POPLATEK MESICNE;1993-12-05;NRI account
598;1;POPLATEK MESICNE;1997-02-08;NRI account
599;54;POPLATEK MESICNE;1996-12-04;NRI account
600;46;POPLATEK MESICNE;1997-03-13;Savings account
601;29;POPLATEK MESICNE;1993-08-04;Savings account
602;43;POPLATEK MESICNE;1995-10-27;Savings account
603;62;POPLATEK MESICNE;1996-06-11;Savings account
604;12;POPLATEK MESICNE;1993-11-26;NRI account
605;65;POPLATEK MESICNE;1997-02-04;Savings account
606;75;POPLATEK MESICNE;1997-11-04;NRI account
607;16;POPLATEK MESICNE;1995-02-17;Savings account
608;32;POPLATEK MESICNE;1995-03-27;NRI account
609;63;POPLATEK MESICNE;1994-05-15;Salary account
610;74;POPLATEK MESICNE;1994-08-11;Salary account
611;46;POPLATEK MESICNE;1997-07-21;Salary account
612;1;POPLATEK MESICNE;1996-05-27;Savings account
613;74;POPLATEK PO OBRATU;1996-08-10;Salary account
614;25;POPLATEK MESICNE;1997-06-07;Salary account
615;72;POPLATEK MESICNE;1996-04-09;NRI account
616;43;POPLATEK MESICNE;1993-10-14;Savings account
617;74;POPLATEK MESICNE;1996-08-23;NRI account
618;1;POPLATEK MESICNE;1996-10-02;Savings account
619;1;POPLATEK TYDNE;1995-09-09;NRI account
620;26;POPLATEK MESICNE;1996-02-18;NRI account
621;52;POPLATEK MESICNE;1996-06-01;NRI account
622;24;POPLATEK MESICNE;1997-06-22;Savings account
623;1;POPLATEK MESICNE;1993-03-24;Salary account
624;70;POPLATEK MESICNE;1993-10-11;Salary account
625;70;POPLATEK MESICNE;1995-07-12;NRI account
626;72;POPLATEK MESICNE;1993-11-11;Savings account
627;63;POPLATEK MESICNE;1993-02-05;Salary account
628;72;POPLATEK MESICNE;1994-01-03;NRI account
629;31;POPLATEK MESICNE;1994-07-25;Salary account
630;71;POPLATEK MESICNE;1993-06-29;Salary account
631;68;POPLATEK MESICNE;1996-03-25;NRI account
632;29;POPLATEK MESICNE;1996-05-14;Savings account
633;57;POPLATEK MESICNE;1995-12-06;Salary account
635;21;POPLATEK MESICNE;1994-08-21;Savings account
636;75;POPLATEK MESICNE;1997-04-24;Salary account
637;49;POPLATEK MESICNE;1996-08-27;NRI account
638;65;POPLATEK MESICNE;1995-06-28;Salary account
639;1;POPLATEK MESICNE;1997-11-03;NRI account
640;32;POPLATEK MESICNE;1993-06-02;Savings account
641;40;POPLATEK MESICNE;1997-06-22;NRI account
643;64;POPLATEK MESICNE;1997-10-28;Savings account
644;4;POPLATEK MESICNE;1997-11-06;NRI account
645;70;POPLATEK MESICNE;1997-08-21;Savings account
646;51;POPLATEK MESICNE;1996-01-06;Savings account
647;1;POPLATEK MESICNE;1997-04-28;Savings account
648;13;POPLATEK MESICNE;1993-11-09;Salary account
649;69;POPLATEK TYDNE;1994-05-17;NRI account
650;3;POPLATEK MESICNE;1995-01-28;Savings account
651;72;POPLATEK MESICNE;1993-11-28;Salary account
652;21;POPLATEK MESICNE;1993-01-05;Savings account
653;27;POPLATEK MESICNE;1997-08-19;NRI account
654;63;POPLATEK MESICNE;1994-10-16;NRI account
655;53;POPLATEK MESICNE;1993-03-24;Salary account
656;3;POPLATEK MESICNE;1996-08-18;Salary account
657;47;POPLATEK MESICNE;1993-08-08;Salary account
658;4;POPLATEK MESICNE;1996-01-10;Savings account
659;63;POPLATEK MESICNE;1996-12-14;Salary account
660;68;POPLATEK MESICNE;1996-01-20;NRI account
662;21;POPLATEK MESICNE;1994-07-18;Savings account
664;1;POPLATEK MESICNE;1996-12-08;NRI account
665;8;POPLATEK MESICNE;1995-09-03;Salary account
666;27;POPLATEK MESICNE;1996-03-15;NRI account
669;35;POPLATEK MESICNE;1996-06-07;Savings account
671;60;POPLATEK MESICNE;1997-10-29;Salary account
672;53;POPLATEK MESICNE;1997-06-23;Salary account
673;31;POPLATEK MESICNE;1997-12-08;Savings account
674;49;POPLATEK MESICNE;1995-09-02;Savings account
675;58;POPLATEK MESICNE;1995-08-03;Savings account
676;39;POPLATEK MESICNE;1995-09-22;NRI account
677;70;POPLATEK MESICNE;1997-09-13;NRI account
678;17;POPLATEK MESICNE;1993-10-08;NRI account
679;22;POPLATEK MESICNE;1997-07-12;Savings account
680;17;POPLATEK MESICNE;1997-07-18;Savings account
682;54;POPLATEK MESICNE;1997-06-08;Savings account
683;74;POPLATEK MESICNE;1996-07-22;NRI account
684;49;POPLATEK MESICNE;1996-05-12;Savings account
685;37;POPLATEK TYDNE;1995-01-04;NRI account
686;41;POPLATEK MESICNE;1993-04-04;NRI account
687;27;POPLATEK MESICNE;1996-06-02;NRI account
688;74;POPLATEK MESICNE;1993-11-25;Salary account
689;1;POPLATEK MESICNE;1996-04-24;Salary account
690;10;POPLATEK MESICNE;1996-07-11;Salary account
691;24;POPLATEK MESICNE;1996-02-21;Salary account
692;69;POPLATEK MESICNE;1996-10-02;Savings account
693;2;POPLATEK MESICNE;1994-06-06;NRI account
694;67;POPLATEK MESICNE;1996-09-04;NRI account
695;5;POPLATEK MESICNE;1996-04-21;NRI account
696;54;POPLATEK MESICNE;1997-11-09;NRI account
697;28;POPLATEK MESICNE;1993-02-23;Savings account
698;71;POPLATEK MESICNE;1996-09-29;NRI account
699;1;POPLATEK MESICNE;1993-09-17;Salary account
700;20;POPLATEK MESICNE;1994-06-01;Salary account
701;69;POPLATEK MESICNE;1993-06-08;Salary account
702;12;POPLATEK MESICNE;1993-06-23;Savings account
703;54;POPLATEK MESICNE;1997-12-21;Savings account
704;55;POPLATEK MESICNE;1993-01-01;Salary account
705;35;POPLATEK MESICNE;1997-07-14;Salary account
706;49;POPLATEK MESICNE;1996-05-07;NRI account
708;26;POPLATEK MESICNE;1996-03-30;Savings account
709;19;POPLATEK MESICNE;1994-07-25;NRI account
710;25;POPLATEK MESICNE;1994-09-02;Savings account
711;70;POPLATEK MESICNE;1994-07-06;Savings account
712;72;POPLATEK MESICNE;1996-12-01;Salary account
713;58;POPLATEK MESICNE;1996-10-15;NRI account
714;23;POPLATEK MESICNE;1996-11-04;Salary account
715;32;POPLATEK MESICNE;1996-08-08;Savings account
716;47;POPLATEK MESICNE;1994-09-25;Savings account
717;75;POPLATEK MESICNE;1993-04-24;Savings account
718;1;POPLATEK MESICNE;1996-03-03;Salary account
719;30;POPLATEK MESICNE;1993-12-21;Salary account
720;54;POPLATEK MESICNE;1995-07-20;Savings account
721;76;POPLATEK MESICNE;1993-08-29;NRI account
722;38;POPLATEK PO OBRATU;1997-05-04;Savings account
725;70;POPLATEK MESICNE;1996-07-08;Salary account
726;76;POPLATEK MESICNE;1994-02-03;Savings account
727;35;POPLATEK MESICNE;1997-12-25;NRI account
728;60;POPLATEK MESICNE;1995-11-28;Savings account
729;14;POPLATEK MESICNE;1997-02-15;NRI account
730;4;POPLATEK MESICNE;1993-08-28;Salary account
731;5;POPLATEK MESICNE;1995-07-11;NRI account
732;38;POPLATEK MESICNE;1996-06-07;Savings account
733;49;POPLATEK TYDNE;1995-05-17;Salary account
734;5;POPLATEK MESICNE;1996-04-08;Salary account
735;70;POPLATEK MESICNE;1997-09-17;NRI account
736;75;POPLATEK MESICNE;1997-12-07;Salary account
737;34;POPLATEK MESICNE;1993-12-08;NRI account
738;34;POPLATEK MESICNE;1993-06-21;Salary account
739;66;POPLATEK MESICNE;1996-03-18;Savings account
740;28;POPLATEK MESICNE;1994-04-04;Savings account
741;54;POPLATEK MESICNE;1994-07-14;Savings account
742;77;POPLATEK MESICNE;1994-01-28;NRI account
743;10;POPLATEK MESICNE;1993-11-05;NRI account
744;42;POPLATEK MESICNE;1993-03-06;Savings account
745;43;POPLATEK MESICNE;1997-10-09;Salary account
746;75;POPLATEK MESICNE;1995-05-10;NRI account
747;39;POPLATEK MESICNE;1993-08-09;NRI account
748;10;POPLATEK MESICNE;1993-04-08;Salary account
749;38;POPLATEK MESICNE;1997-03-23;Savings account
750;73;POPLATEK MESICNE;1993-09-12;Salary account
751;3;POPLATEK MESICNE;1993-05-12;Salary account
752;23;POPLATEK MESICNE;1997-01-10;NRI account
753;31;POPLATEK MESICNE;1996-08-14;Savings account
754;1;POPLATEK MESICNE;1995-06-08;Savings account
755;38;POPLATEK MESICNE;1997-09-27;NRI account
756;65;POPLATEK MESICNE;1995-01-13;Salary account
757;50;POPLATEK MESICNE;1993-07-19;NRI account
758;51;POPLATEK MESICNE;1997-12-19;Salary account
759;23;POPLATEK MESICNE;1993-08-01;Salary account
760;1;POPLATEK MESICNE;1997-05-24;Savings account
761;43;POPLATEK MESICNE;1994-04-09;NRI account
762;76;POPLATEK MESICNE;1995-10-18;NRI account
763;1;POPLATEK MESICNE;1995-02-23;Salary account
764;1;POPLATEK MESICNE;1993-01-08;Salary account
765;12;POPLATEK MESICNE;1996-12-20;Savings account
766;3;POPLATEK MESICNE;1996-04-21;NRI account
767;25;POPLATEK MESICNE;1995-03-26;NRI account
768;26;POPLATEK MESICNE;1997-07-03;NRI account
770;7;POPLATEK MESICNE;1996-09-24;Salary account
771;22;POPLATEK MESICNE;1996-01-22;NRI account
772;45;POPLATEK MESICNE;1993-01-21;Savings account
773;15;POPLATEK MESICNE;1993-06-19;Savings account
774;1;POPLATEK MESICNE;1993-06-08;Savings account
775;1;POPLATEK MESICNE;1994-12-18;Savings account
776;66;POPLATEK MESICNE;1996-05-18;Salary account
777;30;POPLATEK MESICNE;1997-12-28;Savings account
778;68;POPLATEK MESICNE;1996-10-26;NRI account
779;16;POPLATEK MESICNE;1996-08-13;Savings account
780;3;POPLATEK MESICNE;1996-04-26;NRI account
781;33;POPLATEK MESICNE;1995-02-19;NRI account
782;42;POPLATEK MESICNE;1997-10-30;Salary account
783;1;POPLATEK MESICNE;1997-09-08;NRI account
784;59;POPLATEK MESICNE;1994-04-19;Savings account
785;21;POPLATEK TYDNE;1997-08-09;Savings account
786;53;POPLATEK MESICNE;1995-08-12;Salary account
787;10;POPLATEK MESICNE;1993-11-14;Salary account
788;12;POPLATEK MESICNE;1996-06-25;Savings account
789;39;POPLATEK MESICNE;1995-02-06;Salary account
790;54;POPLATEK MESICNE;1993-05-11;NRI account
791;49;POPLATEK MESICNE;1995-12-14;Salary account
792;3;POPLATEK MESICNE;1997-08-13;Savings account
793;47;POPLATEK MESICNE;1993-01-03;Salary account
794;63;POPLATEK MESICNE;1997-04-24;Salary account
795;25;POPLATEK MESICNE;1995-01-27;Salary account
796;1;POPLATEK MESICNE;1997-02-13;NRI account
797;57;POPLATEK MESICNE;1996-11-20;NRI account
798;1;POPLATEK MESICNE;1996-04-22;Savings account
799;56;POPLATEK MESICNE;1993-10-10;Savings account
800;11;POPLATEK MESICNE;1997-12-06;Savings account
801;16;POPLATEK MESICNE;1997-07-23;NRI account
802;15;POPLATEK MESICNE;1994-12-20;Salary account
803;19;POPLATEK MESICNE;1995-09-09;Savings account
804;64;POPLATEK MESICNE;1996-02-06;Savings account
805;10;POPLATEK MESICNE;1996-12-02;NRI account
806;13;POPLATEK MESICNE;1996-10-29;Salary account
807;76;POPLATEK TYDNE;1995-06-13;Savings account
808;69;POPLATEK MESICNE;1995-06-13;Savings account
809;36;POPLATEK MESICNE;1995-12-20;NRI account
810;46;POPLATEK MESICNE;1995-11-11;Savings account
811;14;POPLATEK TYDNE;1997-08-01;NRI account
812;1;POPLATEK MESICNE;1996-08-30;Salary account
813;16;POPLATEK MESICNE;1993-02-10;NRI account
814;76;POPLATEK MESICNE;1996-10-06;Salary account
815;56;POPLATEK MESICNE;1993-08-25;NRI account
816;52;POPLATEK MESICNE;1993-08-05;Salary account
817;5;POPLATEK MESICNE;1994-03-18;NRI account
819;20;POPLATEK MESICNE;1995-04-22;Savings account
820;74;POPLATEK MESICNE;1995-11-04;Salary account
821;60;POPLATEK MESICNE;1996-03-16;NRI account
822;40;POPLATEK MESICNE;1996-10-04;Salary account
823;71;POPLATEK MESICNE;1997-09-19;Savings account
824;32;POPLATEK MESICNE;1996-03-21;Savings account
825;19;POPLATEK MESICNE;1996-03-06;Savings account
826;44;POPLATEK MESICNE;1996-10-05;Salary account
827;36;POPLATEK MESICNE;1996-02-23;Savings account
828;1;POPLATEK MESICNE;1997-02-12;Salary account
829;59;POPLATEK MESICNE;1996-11-10;Savings account
830;74;POPLATEK MESICNE;1993-02-08;Savings account
831;44;POPLATEK MESICNE;1996-09-18;Salary account
832;42;POPLATEK MESICNE;1996-05-24;Salary account
833;31;POPLATEK MESICNE;1996-08-29;NRI account
834;3;POPLATEK MESICNE;1997-05-23;Salary account
836;46;POPLATEK MESICNE;1996-07-28;Salary account
837;46;POPLATEK MESICNE;1993-09-18;Salary account
838;47;POPLATEK MESICNE;1993-10-23;Salary account
839;16;POPLATEK MESICNE;1995-01-17;Savings account
840;70;POPLATEK MESICNE;1996-03-12;Savings account
841;1;POPLATEK MESICNE;1993-11-04;Salary account
842;62;POPLATEK MESICNE;1995-04-07;Savings account
843;6;POPLATEK MESICNE;1997-04-09;Savings account
844;53;POPLATEK MESICNE;1994-04-28;Salary account
845;14;POPLATEK MESICNE;1997-12-27;Savings account
846;72;POPLATEK MESICNE;1996-03-09;NRI account
847;2;POPLATEK MESICNE;1996-07-21;Salary account
848;31;POPLATEK MESICNE;1996-06-16;Salary account
849;1;POPLATEK MESICNE;1996-01-01;Savings account
850;25;POPLATEK MESICNE;1997-03-07;Savings account
851;15;POPLATEK MESICNE;1994-09-23;Salary account
852;57;POPLATEK MESICNE;1997-10-23;Savings account
853;1;POPLATEK MESICNE;1996-03-20;Savings account
854;62;POPLATEK MESICNE;1993-09-21;Savings account
855;1;POPLATEK MESICNE;1994-03-28;Savings account
856;2;POPLATEK MESICNE;1996-03-03;Salary account
857;77;POPLATEK MESICNE;1993-09-16;Salary account
858;52;POPLATEK MESICNE;1996-07-13;Savings account
859;13;POPLATEK MESICNE;1997-08-26;NRI account
860;1;POPLATEK MESICNE;1993-03-19;NRI account
861;22;POPLATEK MESICNE;1993-09-13;NRI account
862;64;POPLATEK TYDNE;1993-02-02;NRI account
863;71;POPLATEK MESICNE;1993-05-16;Salary account
864;72;POPLATEK MESICNE;1997-07-08;NRI account
865;17;POPLATEK MESICNE;1996-03-18;NRI account
866;9;POPLATEK MESICNE;1993-01-10;Savings account
867;60;POPLATEK MESICNE;1997-11-09;NRI account
868;1;POPLATEK MESICNE;1997-05-26;Salary account
869;16;POPLATEK MESICNE;1996-07-15;NRI account
870;70;POPLATEK MESICNE;1995-03-27;Savings account
871;1;POPLATEK MESICNE;1996-09-02;Savings account
872;27;POPLATEK MESICNE;1997-01-18;NRI account
873;73;POPLATEK MESICNE;1997-04-26;Salary account
874;56;POPLATEK TYDNE;1996-03-23;NRI account
875;63;POPLATEK MESICNE;1995-05-17;Salary account
876;4;POPLATEK MESICNE;1997-10-26;Salary account
877;1;POPLATEK MESICNE;1996-05-29;Savings account
878;52;POPLATEK MESICNE;1996-06-29;Savings account
879;9;POPLATEK MESICNE;1997-06-04;NRI account
880;26;POPLATEK MESICNE;1996-12-08;Salary account
882;9;POPLATEK MESICNE;1993-03-06;Salary account
883;1;POPLATEK MESICNE;1993-12-17;Salary account
884;2;POPLATEK MESICNE;1993-12-07;Salary account
885;1;POPLATEK MESICNE;1993-06-25;Savings account
886;1;POPLATEK MESICNE;1993-06-23;Salary account
887;1;POPLATEK MESICNE;1993-05-05;Salary account
888;54;POPLATEK MESICNE;1996-10-28;Salary account
889;43;POPLATEK MESICNE;1997-12-22;NRI account
890;14;POPLATEK MESICNE;1993-02-05;NRI account
891;34;POPLATEK MESICNE;1996-05-23;Salary account
892;70;POPLATEK MESICNE;1993-03-20;Savings account
893;53;POPLATEK MESICNE;1995-04-12;Savings account
894;46;POPLATEK MESICNE;1995-08-27;Savings account
895;24;POPLATEK MESICNE;1996-03-12;Savings account
896;3;POPLATEK MESICNE;1995-06-11;Salary account
897;38;POPLATEK MESICNE;1993-04-26;Savings account
898;71;POPLATEK MESICNE;1996-03-27;Savings account
899;72;POPLATEK MESICNE;1993-06-21;Savings account
900;48;POPLATEK MESICNE;1994-04-26;Savings account
901;60;POPLATEK MESICNE;1994-07-10;NRI account
902;74;POPLATEK MESICNE;1993-06-29;NRI account
903;47;POPLATEK MESICNE;1993-12-10;Savings account
904;1;POPLATEK MESICNE;1994-03-20;NRI account
905;35;POPLATEK MESICNE;1996-12-11;NRI account
906;59;POPLATEK MESICNE;1997-12-27;NRI account
907;41;POPLATEK MESICNE;1993-07-09;Savings account
908;62;POPLATEK MESICNE;1994-04-29;Salary account
909;30;POPLATEK MESICNE;1997-09-02;NRI account
910;1;POPLATEK MESICNE;1997-02-03;Savings account
911;60;POPLATEK MESICNE;1996-08-12;Salary account
912;65;POPLATEK MESICNE;1997-04-27;Salary account
913;59;POPLATEK MESICNE;1996-05-10;NRI account
914;73;POPLATEK MESICNE;1993-11-14;Savings account
915;72;POPLATEK MESICNE;1995-01-18;Savings account
916;1;POPLATEK MESICNE;1996-08-13;NRI account
917;56;POPLATEK MESICNE;1995-10-13;Salary account
918;60;POPLATEK MESICNE;1996-08-23;NRI account
919;62;POPLATEK MESICNE;1997-03-03;Savings account
920;58;POPLATEK MESICNE;1996-09-05;Savings account
921;10;POPLATEK MESICNE;1996-10-08;Salary account
922;61;POPLATEK MESICNE;1995-04-27;Savings account
923;13;POPLATEK MESICNE;1996-02-07;NRI account
924;11;POPLATEK MESICNE;1995-12-09;Savings account
925;59;POPLATEK MESICNE;1993-02-23;Salary account
926;36;POPLATEK MESICNE;1996-11-01;Savings account
927;69;POPLATEK MESICNE;1997-04-12;Salary account
928;20;POPLATEK MESICNE;1993-04-26;Savings account
929;54;POPLATEK MESICNE;1993-07-03;Savings account
930;41;POPLATEK MESICNE;1993-08-03;Salary account
931;59;POPLATEK MESICNE;1993-10-15;Savings account
932;20;POPLATEK MESICNE;1996-07-08;Salary account
933;21;POPLATEK MESICNE;1995-11-18;Salary account
934;9;POPLATEK MESICNE;1997-11-27;Savings account
935;23;POPLATEK MESICNE;1996-12-25;NRI account
936;7;POPLATEK MESICNE;1996-03-02;NRI account
937;43;POPLATEK MESICNE;1995-08-26;Salary account
938;70;POPLATEK MESICNE;1997-12-13;Savings account
939;55;POPLATEK MESICNE;1994-10-04;Salary account
940;37;POPLATEK MESICNE;1994-11-15;Salary account
941;8;POPLATEK MESICNE;1994-06-08;Salary account
942;9;POPLATEK MESICNE;1993-08-16;Salary account
